,asin,product_title,product_price,currency,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,delivery
229,B06XW41VB2,"BAGSMART Electronics Organizer Travel Case, Small Cord Bag, Tech Organizer as Travel Accessories for Men Women, Cable Essentials for Phone, SD Card, Black",13,USD,4.6,5008,1,$13.59,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
230,B0CYC5JX99,"BAGSMART Electronics Organizer Travel Case, Small Travel Cable Organizer Bag, Travel Essentials, Cord Organizer for Travel, Travel Tech Organizer as Travel Accessories for Charger, Phone, Black",9,USD,4.6,10,1,$9.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
231,B08GHG52DJ,240Pcs Cable Labels Waterproof Tags - Water Resistant Labels for Cords Write on Stickers Identification Labels Wire Labels Tags - (8Sheets /A) Laser Printer Labels Stickers Charger Cord Labels Tags,4,USD,4.4,1303,1,$4.31,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
232,B07CNRDHK1,"sisma Travel Cords Organizer Universal Small Electronic Accessories Carrying Bag for Cables Adapter USB Sticks Leads Memory Cards, Grey 1680D-Fabrics SCB17092B",11,USD,4.7,4025,1,$11.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
233,B0CXSL8MN1,HATALKIN Compatible with AirTag Case Waterproof Keychain Air Tag Holder Silicone Shockproof AirTags Key Ring Cases Tags Chain Item Finders Accessories 4 Pack,9,USD,4.7,16813,1,$9.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
234,B0BH8FZ2MP,"7 in 1 Electronic Cleaner kit, Cleaning Kit for monitor Keyboard Airpods MacBook iPad iPhone iPod, Screen Dust Brush Including Soft Sweep, Swipe, Airpod Cleaner Pen, Key Puller and Spray Bottle (Grey)",6,USD,4.5,2009,1,$6.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
235,B0CZ6VHFN9,"FEMORO Instrument Cable 10 ft, Electric Guitar Cable 22AWG AMP Cord, 1/4 Inch Audio Chord 6.35mm TS Straight Guitar Cords Support Bass Amplifier AV Receiver Piano Keyboard Mixer Microphone",6,USD,4.8,7,1,$6.49,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
236,B0BZT8CMW3,"Educational Insights MathShark Digital Math Game, Handheld Electronic Math Learning Game For Kids, Ages 6+",22,USD,4.3,95,1,$22.01,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
237,B0BWNF4JRZ,"BAGSMART Cord Organizer Travel Cable Organizer Bag Tech Electronic Organizer Travel Case, Travel Essentials for Charger, Cable, Phone, Flash drive, Single Layer - Black",8,USD,4.5,558,1,$8.09,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
238,B0BXLWC9LJ,"Precision Screwdriver Set, Professional Grade 115 in 1 Magnetic Repair Tool Kit for Electronics, Computer, iPhone, Laptop, Game Console, Watch, Eyeglasses, Modding, and DIY Projects",9,USD,4.4,569,1,$9.99,False,False,True,False,800+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
239,B08DN6MYTP,"10 PCS Precision Tweezers Set, Premium Craft Tweezers Kit, Stainless Steel Electronic ESD Tweezers, Anti-static Industrial Soldering Tweezers, with Tweezer Storage Bag",7,USD,4.6,1132,1,$7.79,False,False,True,False,400+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
240,B0BYZ9VM9J,"LED Light Blocking Stickers,LED Light Blocking Stickers,LED Light Blackout Sticker,Blackout Stickers for Electronic, LED Covers Blackout, (Cut and Whole-100% Blocking All Black)",4,USD,4.4,458,1,$4.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
241,B08HR4FJ4M,"Cable Labels - Wrap-It Storage - Medium, White (30-Pack) - Reusable Cable Tags for Labeling Electronics, Wire Labels Electrical Cord Tags for Organizing Home Office Cords",15,USD,4.6,5357,1,$15.99,False,False,True,True,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
242,B0CN6BP6YN,"Romeda 60 Pcs 20 Gram Silica Gel Packs, Transparent Desiccant, Desiccant Packets for Storage, Moisture Packs for Spices Jewelry Shoes Boxes Electronics Storage, Food Safe",18,USD,4.7,929,1,$18.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
243,B09NRB1R9M,"STEAM Life Remote Control Dinosaur Toys for Kids Light Up &amp; Realistic Roaring Sound, Electronic Dimetrodon Dinosaur Toys, Dinosaur Robot Toy for Kids, Boy Toys for Ages 3-7 Years Old",26,USD,4.3,3161,1,$26.97,False,False,True,True,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
244,B0D1GGRVHN,Office Mousepad with Gel Wrist Support - Ergonomic Gaming Desktop Mouse Pad Wrist Rest - Design Gamepad Mat Rubber Base for Laptop Computer -Silicone Non-Slip Special-Textured Surface (15EarthyA),12,USD,4.4,12867,1,$12.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
245,B0915W9MXB,"DDgro Electronics Travel Organizer, Tech Accessories Pouch Bag for Cables/Charger &amp; Cords/Power Bank/Magic Mouse/Earphone (Small, Black)",6,USD,4.5,1041,1,$6.99,False,False,True,False,800+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
246,B09J4G4T3Q,"Cable Charger Organizer Bag, Medium Travel Case Pouch for Electronics &amp; Accessories (Light Grey, Medium)",12,USD,4.5,4567,1,$12.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
247,B0CXDK7NSV,"Electronic Alphabet Wall Chart, Talking ABC, 123s, Music Poster, Kids Learning Toys for Toddlers 1-3, Interactive Educational Toddler Toy, Gifts for Age 1 2 3 4 5 Year Old Boys Girls - Blue",14,USD,4.8,133,1,$14.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
248,B0CLS2C7CW,"10.1 Inch WiFi Digital Photo Frame, Electronic Smart Picture Frame with IPS Touch Screen, Internal 32GB Storage &amp; Multi-User Binding, Easy Set Up and Instantly Photo Upload via APP or EMAIL",59,USD,4.5,173,1,$59.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
249,B07PBZ1P2N,ASURION 3 Year Portable Electronic Accident Protection Plan ($125 - $149.99),23,USD,4.6,15128,1,$23.99,False,False,False,False,0,FREE delivery Jun 10 - 11
250,B01N0WEFQ8,Walker&#x27;s Razor Slim Earmuffs,43,USD,4.8,16379,1,$43.33,True,False,True,False,4K+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
251,B0CT3G4FM8,"10.1&quot; WiFi Digital Picture Frame, IPS Touch Screen Smart Cloud Photo Frame, Auto-Rotate, Wall Mountable, Easy Setup to Share Photos or Videos Remotely via App and Email",45,USD,4.5,146,1,$45.99,False,False,True,False,400+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
252,B0CR7QJTMH,"Guitar Cable 10Ft, 1/4 Inch Instrument Cable, Soft Durable Electric Guitar - AMP Cord for Bass, Amplifier, Pedals, Guitar Chord with Improved Tin Plated Copper Core,Noise Free",6,USD,4.3,50,1,$6.85,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
253,B0CRTYXYCQ,"Rodent Repellent Indoor, Ultrasonic Pest Repeller, Mice Repellent for House, Electronic Squirrel Repellent Plug-in, Removal for House, Attic, Garage, Basement",26,USD,5.0,13,1,$26.90,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
254,B0BPJWWDW5,"Screen Cleaner Wipes: Electronic Wipes for Screens - Computer Screen Wipes for Lens, Phone, Tv Screen and Monitor Cleaning - Tech Wipes &amp; Microfiber Cloth (Canister, 100 Count)",12,USD,4.3,192,1,$12.99,False,False,True,True,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
255,B0CS2PQBVV,"SHARDEN Precision Screwdriver Set 49 in 1 Small Screwdriver Set Magnetic Repair Tool Kit for Laptop, iPhone, Cell Phone, PC, MacBook, Tablet, Computer, PS5, PS4, Xbox, Electronic, Glasses, Watch",9,USD,4.6,510,1,$9.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
256,B0C4GXWXVN,"NISHEL Travel Cord Organizer Case, Double Layers Tech Electronic Case, Travel Essentials for Charger, Cable, Phone, Flash drive, Pink",9,USD,4.7,383,1,$9.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
257,B0C7L8J4CD,𝟮𝟬𝟮4 𝙐𝙥𝙜𝙧𝙖𝙙𝙚 Solar Power Bank -38800mAh Waterproof Portable Solar Phone Charger with LED Flashlight/Fast Charge USB C External Backup Battery Pack for All Cell Phones &amp; Electronic Devices,24,USD,4.3,288,1,$24.99,False,False,True,False,500+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
258,B07V1PBXXF,"Weiman Disinfecting Electronic Wipes - Safely Clean Your Screen, Laptop, Computer, TV, Equipment-Electronic Cleaner Wipes",5,USD,4.1,504,1,$5.91,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Only 5 left in stock - order soon."
259,B0B821WVYZ,"7 in 1 Electronic Cleaner Kit, Keyboard Cleaner Kit with Brush, 3 in 1 Cleaning Pen for Airpods Pro, Multifunctional Cleaning Kit for Earphone, Keyboard, Laptop, Phone, PC Monitor(Blue)",9,USD,4.3,1455,1,$9.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
260,B07Q46D2YN,ASURION 2 Year Electronics Protection Plan ($90 - $99.99),9,USD,4.4,1696,1,$9.99,False,False,False,False,0,FREE delivery Jun 10 - 11 Arrives before Father's Day
261,B0CQN6BLK9,"FRAMEO 10.1&quot; Digital Picture Frame WiFi Smart Photo Frame Electronic Digital Picture Frames Load from Phone 1280x800 HD IPS Touch Screen,Auto-Rotate/Slideshow/Wall Mountable/Share Videos Photo-Black",59,USD,4.5,150,1,$59.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
262,B0B6CFX35R,ELECTRONIC ARTS FIFA 23 Standard Anglais Playstation 5,24,USD,4.7,2183,1,$24.80,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Only 18 left in stock - order soon."
263,B0C8WH1RMJ,"ZUGU CASE for iPad 10.9 Inch Case iPad 10th Generation Case (2022) | Slim Protective Case | Magnetic Stand &amp; Sleep/Wake Cover 10th Gen iPad Case | Model #s A2696, A2757, A2777 | Desert Rose",59,USD,4.8,2413,1,$59.99,False,False,True,True,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
264,B00OVADLBU,"Samsonite Electronic Luggage Scale, Black, One Size",19,USD,4.5,611,1,$19.60,False,False,True,False,200+ bought in past month,FREE delivery Jun 13 - 15 on $35 of items shipped by AmazonOr fastest delivery Jun 11 - 12 Arrives before Father's Day
265,B0CB38Z8PP,"3 Pack Black Key Alike Keyless Electronic Door Knobs with Backlit Keypad, Heavy-Duty Lock, Auto-Lock, Weather Resistant",143,USD,4.3,3206,1,$143.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
266,B0CQN6BLK9,"FRAMEO 10.1&quot; Digital Picture Frame WiFi Smart Photo Frame Electronic Digital Picture Frames Load from Phone 1280x800 HD IPS Touch Screen,Auto-Rotate/Slideshow/Wall Mountable/Share Videos Photo-Black",59,USD,4.5,150,1,$59.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
267,B00OVADLBU,"Samsonite Electronic Luggage Scale, Black, One Size",19,USD,4.5,611,1,$19.60,False,False,True,False,200+ bought in past month,FREE delivery Jun 13 - 15 on $35 of items shipped by AmazonOr fastest delivery Jun 11 - 12 Arrives before Father's Day
268,B0C8WH1RMJ,"ZUGU CASE for iPad 10.9 Inch Case iPad 10th Generation Case (2022) | Slim Protective Case | Magnetic Stand &amp; Sleep/Wake Cover 10th Gen iPad Case | Model #s A2696, A2757, A2777 | Desert Rose",59,USD,4.8,2413,1,$59.99,False,False,True,True,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
269,1260084795,Electronics,100,USD,4.8,10,1,$100.00,False,False,False,False,0,$3.99 delivery Jun 13 - 20 Or fastest delivery Jun 11 - 14 Only 2 left in stock - order soon.
270,B0CB38Z8PP,"3 Pack Black Key Alike Keyless Electronic Door Knobs with Backlit Keypad, Heavy-Duty Lock, Auto-Lock, Weather Resistant",143,USD,4.3,3206,1,$143.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
271,B0C1GHS7FN,"Premium Heat Resistant Solder Pad, Large Anti-static Magnetic Silicone Pad, Repair Pad With Scale, for Cell Phone, Computer and Other Electronic Repairs, 17.7 &quot;*11.8&quot;, Blue",12,USD,4.7,266,1,$12.99,False,False,True,False,600+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
272,B0CZ3QQHZP,Digital Picture Frame WiFi 10.1&quot; IPS Display 1280x800 Touch Screen 16GB and Black Classic Finish Instantly Share Photos and Videos with The Smartphone APP Perfect as a Gift for Friends and Family,49,USD,4.7,314,1,$49.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
273,B0C58KJC8C,"DDgro Electronics Organizer for Woman Travel Storage iPad Mini Kindle Charger Mouse Earphones Passport Case Cables Cords Hard Drive Tech Accessories Pouch Bag (Dark Gray, 2 Layers-L)",9,USD,5.0,16,1,$9.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
274,B0BS9KBT5D,"EPOMAKER Puff Aviator Coiled USB Cable, Type C Detachable Mechanical Gaming Keyboard Cable for Win/Mac/Gamers, Suitable for RT100/TH68 PRO/TH80 PRO/TH96/TH80 SE/CIDOO V65. etc (Puff Purple)",14,USD,4.6,1357,1,$14.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
275,B07FCBHK9Y,"Power Gear Telephone Shoulder Rest, Hands Free Phone Conversations, Designed for Comfort, Strong Adhesive, Ergonomic Design, Black, 27636",9,USD,4.1,1990,1,$9.99,False,False,True,False,700+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
276,B0CHMG5XHM,"Surge Protector Power Strip 15 Ft Cord, Ultra Thin Flat Extension Cord with 8 Outlets 4 USB Ports(2 USB C), Flat Plug Power Strip, 15 Ft Long Braided Power Cord for Home, Office, Dorm Room Essentials",26,USD,4.8,436,1,$26.99,False,False,True,False,4K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
277,B08HV3MPFD,"Phomemo D30 Label Maker Machine, Portable Bluetooth Mini Label Printer, Smart Phone Handheld Thermal Sticker Small Labeler Multiple Templates Font Icon Inkless for Home Office",19,USD,4.3,18341,1,$19.99,True,False,True,False,10K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
278,B0CWQ71MNY,"Highwings 4K HDMI Cable 6FT, 2.0 High Speed 18Gbps HDMI Braided Cord-Supports (4K 60Hz HDR,Video 4K 2160p 1080p 3D HDCP 2.2 ARC-Compatible with Ethernet PS4/3 4K Projector Game Monitor ect,Grey",8,USD,4.7,25481,1,$8.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
279,B0BWJ7HC9L,FULLCASE Flash Drive Case USB Memory Stick SD Card Storage Organizer- Holds 104pcs Thumb Drive Electronic Accessories Holder for Sandisk/for Samsung/for Inland/for PNY/for Netac (Gray),16,USD,4.6,955,1,$16.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
280,B07Q46D2YN,ASURION 2 Year Electronics Protection Plan ($90 - $99.99),9,USD,4.4,1696,1,$9.99,False,False,False,False,0,FREE delivery Jun 10 - 11 Arrives before Father's Day
281,B0CQN6BLK9,"FRAMEO 10.1&quot; Digital Picture Frame WiFi Smart Photo Frame Electronic Digital Picture Frames Load from Phone 1280x800 HD IPS Touch Screen,Auto-Rotate/Slideshow/Wall Mountable/Share Videos Photo-Black",59,USD,4.5,150,1,$59.99,False,False,True,False,1K+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
282,B0BVLJKDQB,"FYY Electronic Organizer, [2 PCs] Travel Cable Organizer Bag Electronic Accessories Carry Case Portable Waterproof Double Layers Storage Bag for Cable, Charger, Phone, Earphone, Small Size-Navy+Navy",10,USD,4.2,148,1,$10.49,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8 Arrives before Father's Day"
283,B0C8WH1RMJ,"ZUGU CASE for iPad 10.9 Inch Case iPad 10th Generation Case (2022) | Slim Protective Case | Magnetic Stand &amp; Sleep/Wake Cover 10th Gen iPad Case | Model #s A2696, A2757, A2777 | Desert Rose",59,USD,4.8,2413,1,$59.99,False,False,True,True,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
284,B0CB38Z8PP,"3 Pack Black Key Alike Keyless Electronic Door Knobs with Backlit Keypad, Heavy-Duty Lock, Auto-Lock, Weather Resistant",143,USD,4.3,3206,1,$143.99,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7 Arrives before Father's Day"
285,B0C1GHS7FN,"Premium Heat Resistant Solder Pad, Large Anti-static Magnetic Silicone Pad, Repair Pad With Scale, for Cell Phone, Computer and Other Electronic Repairs, 17.7 &quot;*11.8&quot;, Blue",12,USD,4.7,266,1,$12.99,False,False,True,False,600+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
286,0839550030,Electronics (Merit Badge),0,0,5.0,1,1,0,False,False,False,False,0,0
287,B0CZ3QQHZP,Digital Picture Frame WiFi 10.1&quot; IPS Display 1280x800 Touch Screen 16GB and Black Classic Finish Instantly Share Photos and Videos with The Smartphone APP Perfect as a Gift for Friends and Family,49,USD,4.7,314,1,$49.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
288,B0C58KJC8C,"DDgro Electronics Organizer for Woman Travel Storage iPad Mini Kindle Charger Mouse Earphones Passport Case Cables Cords Hard Drive Tech Accessories Pouch Bag (Dark Gray, 2 Layers-L)",9,USD,5.0,16,1,$9.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
289,B0C9SV19KQ,"eXtremeRate DIY Full Set Shell with Buttons for Steam Deck LCD, Custom Faceplate Back Plate Replacement Shell for Steam Deck LCD - Chrome Gold [Console NOT Included]",45,USD,4.3,47,1,$45.99,False,False,True,False,0,"FREE delivery Tue, Jun 11 Or fastest delivery Sat, Jun 8"
290,B07FCBHK9Y,"Power Gear Telephone Shoulder Rest, Hands Free Phone Conversations, Designed for Comfort, Strong Adhesive, Ergonomic Design, Black, 27636",9,USD,4.1,1990,1,$9.99,False,False,True,False,700+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
291,B0CHMG5XHM,"Surge Protector Power Strip 15 Ft Cord, Ultra Thin Flat Extension Cord with 8 Outlets 4 USB Ports(2 USB C), Flat Plug Power Strip, 15 Ft Long Braided Power Cord for Home, Office, Dorm Room Essentials",26,USD,4.8,436,1,$26.99,False,False,True,False,4K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
292,B08HV3MPFD,"Phomemo D30 Label Maker Machine, Portable Bluetooth Mini Label Printer, Smart Phone Handheld Thermal Sticker Small Labeler Multiple Templates Font Icon Inkless for Home Office",19,USD,4.3,18341,1,$19.99,True,False,True,False,10K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
293,B0CWQ71MNY,"Highwings 4K HDMI Cable 6FT, 2.0 High Speed 18Gbps HDMI Braided Cord-Supports (4K 60Hz HDR,Video 4K 2160p 1080p 3D HDCP 2.2 ARC-Compatible with Ethernet PS4/3 4K Projector Game Monitor ect,Grey",8,USD,4.7,25481,1,$8.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
294,B0C2XWCZTP,"Geekria Hard Mouse Case Compatible with Razer Cobra Wired Gaming, Cobra Pro Wireless Gaming, Basilisk V3, V3 Pro, V3 X, V2 Wired, V2, Electronics Accessories with Cable Storage (Dark Grey)",14,USD,5.0,10,1,$14.90,False,False,True,False,0,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's DayOnly 15 left in stock - order soon."
295,B07FCBHK9Y,"Power Gear Telephone Shoulder Rest, Hands Free Phone Conversations, Designed for Comfort, Strong Adhesive, Ergonomic Design, Black, 27636",9,USD,4.1,1990,1,$9.99,False,False,True,False,700+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
296,B0CHMG5XHM,"Surge Protector Power Strip 15 Ft Cord, Ultra Thin Flat Extension Cord with 8 Outlets 4 USB Ports(2 USB C), Flat Plug Power Strip, 15 Ft Long Braided Power Cord for Home, Office, Dorm Room Essentials",26,USD,4.8,436,1,$26.99,False,False,True,False,4K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7 Arrives before Father's Day"
297,B0BVLJKDQB,"FYY Electronic Organizer, [2 PCs] Travel Cable Organizer Bag Electronic Accessories Carry Case Portable Waterproof Double Layers Storage Bag for Cable, Charger, Phone, Earphone, Small Size-Navy+Navy",10,USD,4.2,148,1,$10.49,False,False,True,False,50+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Sat, Jun 8 Arrives before Father's Day"
298,B08HV3MPFD,"Phomemo D30 Label Maker Machine, Portable Bluetooth Mini Label Printer, Smart Phone Handheld Thermal Sticker Small Labeler Multiple Templates Font Icon Inkless for Home Office",19,USD,4.3,18341,1,$19.99,True,False,True,False,10K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
299,B0CWQ71MNY,"Highwings 4K HDMI Cable 6FT, 2.0 High Speed 18Gbps HDMI Braided Cord-Supports (4K 60Hz HDR,Video 4K 2160p 1080p 3D HDCP 2.2 ARC-Compatible with Ethernet PS4/3 4K Projector Game Monitor ect,Grey",8,USD,4.7,25481,1,$8.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
300,B0BWJ7HC9L,FULLCASE Flash Drive Case USB Memory Stick SD Card Storage Organizer- Holds 104pcs Thumb Drive Electronic Accessories Holder for Sandisk/for Samsung/for Inland/for PNY/for Netac (Gray),16,USD,4.6,955,1,$16.99,False,False,True,False,100+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
301,B09LM7318B,"REIDEA Lighter Electric for Candle S4 Pro USB Rechargeable Safety Lock with LED Battery Indicator Flameless Windproof Arc Plasma Lighter for Candle, Fireworks (Champagne Gold)",9,USD,4.5,1173,1,$9.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
302,B07YNKKGRJ,Hasbro Gaming Simon Handheld Electronic Memory Game With Lights and Sounds for Kids Ages 8 and Up,19,USD,4.7,20550,1,$19.64,False,False,True,False,3K+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
303,B0C1B82XY9,"Electronic Drum Set, Marrilley 9 Drum Practice Pad with Headphone Jack, Roll-up Drum Pad Machine Built-in Speaker Drum Pedals Drum Sticks 10 Hours Playtime, Great Holiday Xmas Birthday Gift for Kids",39,USD,4.5,237,1,$39.99,False,False,True,False,200+ bought in past month,"FREE delivery Tue, Jun 11 Or fastest delivery Fri, Jun 7"
304,B07NTRR9JB,ASURION 2 Year Portable Electronic Accident Protection Plan ($40 - $49.99),4,USD,4.4,12719,1,$4.99,False,False,False,False,0,FREE delivery Jun 10 - 11
305,B09237GYCD,"Electronic Component Kit &amp; Total 1390 Pcs, LED Diodes, Metal Film Resistors, Electrolytic Capacitor Package, Common Diodes, Ceramic Capacitors, Common Transistor Assortment Box",25,USD,4.5,513,1,$25.99,False,False,True,False,300+ bought in past month,"FREE delivery Tue, Jun 11 on $35 of items shipped by AmazonOr fastest delivery Fri, Jun 7"
